tau,x,y,u,v,theta1
1.490000000000001046e-01,5.910428315005094024e-01,-8.058325951580899149e-01,-5.066497665164902742e+00,-3.722965333959463052e+00,2.929244072055682720e-04
1.500000000000001055e-01,5.859646777988678501e-01,-8.095395984695593627e-01,-5.089776195170427009e+00,-3.691016939730377366e+00,2.948903428193709987e-04
1.510000000000001064e-01,5.808633463486958526e-01,-8.132145805508947944e-01,-5.112853010260860920e+00,-3.658923086014914894e+00,2.968562784330728405e-04
1.520000000000001072e-01,5.757390393194554701e-01,-8.168573965805305814e-01,-5.135727202692871529e+00,-3.626685049600407051e+00,2.988222140466731467e-04
1.530000000000001081e-01,5.705919597842942226e-01,-8.204679030165173970e-01,-5.158397872845008614e+00,-3.594304112923837558e+00,3.007881496601712669e-04
1.540000000000001090e-01,5.654223117119054898e-01,-8.240459576021462729e-01,-5.180864129252673145e+00,-3.561781564019675272e+00,3.027540852735664963e-04
1.550000000000001099e-01,5.602302999583542720e-01,-8.275914193715193656e-01,-5.203125088642743812e+00,-3.529118696467490768e+00,3.047200208868581302e-04
1.560000000000001108e-01,5.550161302588687562e-01,-8.311041486550693191e-01,-5.225179875967858045e+00,-3.496316809339362397e+00,3.066859565000455722e-04
1.570000000000001117e-01,5.497800092195974653e-01,-8.345840070850248926e-01,-5.247027624440349314e+00,-3.463377207147074088e+00,3.086518921131281177e-04
1.580000000000001126e-01,5.445221443093326563e-01,-8.380308576008245192e-01,-5.268667475565844249e+00,-3.430301199789104416e+00,3.106178277261050619e-04
1.590000000000001135e-01,5.392427438512005233e-01,-8.414445644544762404e-01,-5.290098579176506277e+00,-3.397090102497412722e+00,3.125837633389757543e-04
1.600000000000001144e-01,5.339420170143180933e-01,-8.448249932158646835e-01,-5.311320093463938186e+00,-3.363745235784022292e+00,3.145496989517395444e-04
1.610000000000001152e-01,5.286201738054174815e-01,-8.481720107780039708e-01,-5.332331185011730312e+00,-3.330267925387404127e+00,3.165156345643957273e-04
1.620000000000001161e-01,5.232774250604378397e-01,-8.514854853622376707e-01,-5.353131028827663229e+00,-3.296659502218661775e+00,3.184815701769436527e-04
1.630000000000001170e-01,5.179139824360849964e-01,-8.547652865233842379e-01,-5.373718808375557821e+00,-3.262921302307522975e+00,3.204475057893826158e-04
1.640000000000001179e-01,5.125300584013600114e-01,-8.580112851548284958e-01,-5.394093715606770978e+00,-3.229054666748137681e+00,3.224134414017119660e-04
1.650000000000001188e-01,5.071258662290556440e-01,-8.612233534935591628e-01,-5.414254950991342241e+00,-3.195060941644684682e+00,3.243793770139310529e-04
1.660000000000001197e-01,5.017016199872225135e-01,-8.644013651251511998e-01,-5.434201723548781615e+00,-3.160941478056791709e+00,3.263453126260391717e-04
1.670000000000001206e-01,4.962575345306042829e-01,-8.675451949886943126e-01,-5.453933250878505667e+00,-3.126697631944769018e+00,3.283112482380356719e-04
1.680000000000001215e-01,4.907938254920427568e-01,-8.706547193816658314e-01,-5.473448759189913915e+00,-3.092330764114659569e+00,3.302771838499199029e-04
1.690000000000001223e-01,4.853107092738528916e-01,-8.737298159647490792e-01,-5.492747483332109049e+00,-3.057842240163109349e+00,3.322431194616911601e-04
1.700000000000001232e-01,4.798084030391683852e-01,-8.767703637665963390e-01,-5.511828666823259226e+00,-3.023233430422057832e+00,3.342090550733487386e-04
1.710000000000001241e-01,4.742871247032582338e-01,-8.797762431885363110e-01,-5.530691561879598872e+00,-2.988505709903253038e+00,3.361749906848920423e-04
1.720000000000001250e-01,4.687470929248142015e-01,-8.827473360092261689e-01,-5.549335429444069767e+00,-2.953660458242592934e+00,3.381409262963203121e-04
1.730000000000001259e-01,4.631885270972099788e-01,-8.856835253892477722e-01,-5.567759539214598874e+00,-2.918699059644296323e+00,3.401068619076329518e-04
1.740000000000001268e-01,4.576116473397320861e-01,-8.885846958756480340e-01,-5.585963169672017337e+00,-2.883622902824902301e+00,3.420727975188292565e-04
1.750000000000001277e-01,4.520166744887833543e-01,-8.914507334064232236e-01,-5.603945608107611775e+00,-2.848433380957107186e+00,3.440387331299085217e-04
1.760000000000001286e-01,4.464038300890587063e-01,-8.942815253149469790e-01,-5.621706150650311429e+00,-2.813131891613433133e+00,3.460046687408701509e-04
1.770000000000001295e-01,4.407733363846941810e-01,-8.970769603343416998e-01,-5.639244102293512917e+00,-2.777719836709739099e+00,3.479706043517133852e-04
1.780000000000001303e-01,4.351254163103891459e-01,-8.998369286017937618e-01,-5.656558776921536413e+00,-2.742198622448570156e+00,3.499365399624376283e-04
1.790000000000001312e-01,4.294602934825021978e-01,-9.025613216628118884e-01,-5.673649497335713221e+00,-2.706569659262351379e+00,3.519024755730421755e-04
1.800000000000001321e-01,4.237781921901214721e-01,-9.052500324754282346e-01,-5.690515595280106531e+00,-2.670834361756426745e+00,3.538684111835263221e-04
