tau,x,y,u,v,theta1
5.500000000000003775e-01,-9.553267549335218156e-01,3.078725907072598633e-01,1.927283998149566191e+00,5.955846584818115019e+00,5.161367131292708514e-04
5.510000000000003784e-01,-9.533808343654430750e-01,3.138223884983412648e-01,1.964544616593564497e+00,5.943710235611844972e+00,5.170751435093833915e-04
5.520000000000003793e-01,-9.513976909835051288e-01,3.197599337313434265e-01,2.001729385763685087e+00,5.931341545730179909e+00,5.180135738894557076e-04
5.530000000000003801e-01,-9.493774013568397896e-01,3.256849942982714685e-01,2.038836866403471948e+00,5.918740982001560624e+00,5.189520042694875830e-04
5.540000000000003810e-01,-9.473200434924484714e-01,3.315973385623586234e-01,2.075865622038940650e+00,5.905909020051222313e+00,5.198904346494790177e-04
5.550000000000003819e-01,-9.452256968323935471e-01,3.374967353668553161e-01,2.112814219030860308e+00,5.892846144285759813e+00,5.208288650294300116e-04
5.560000000000003828e-01,-9.430944422509373037e-01,3.433829540438027572e-01,2.149681226626967145e+00,5.879552847877405952e+00,5.217672954093403479e-04
5.570000000000003837e-01,-9.409263620516293836e-01,3.492557644227905489e-01,2.186465217014102791e+00,5.866029632748010592e+00,5.227057257892100267e-04
5.580000000000003846e-01,-9.387215399643410452e-01,3.551149368396980810e-01,2.223164765370282847e+00,5.852277009552736331e+00,5.236441561690389395e-04
5.590000000000003855e-01,-9.364800611422484655e-01,3.609602421454197740e-01,2.259778449916687748e+00,5.838295497663453126e+00,5.245825865488270862e-04
5.600000000000003864e-01,-9.342020121587634174e-01,3.667914517145731690e-01,2.296304851969578564e+00,5.824085625151849577e+00,5.255210169285743586e-04
5.610000000000003872e-01,-9.318874810044122103e-01,3.726083374541903082e-01,2.332742555992134204e+00,5.809647928772248449e+00,5.264594473082806481e-04
5.620000000000003881e-01,-9.295365570836630065e-01,3.784106718123915747e-01,2.369090149646211341e+00,5.794982953944131765e+00,5.273978776879459547e-04
5.630000000000003890e-01,-9.271493312117010666e-01,3.841982277870419904e-01,2.405346223844021747e+00,5.780091254734374573e+00,5.283363080675700617e-04
5.640000000000003899e-01,-9.247258956111529260e-01,3.899707789343896946e-01,2.441509372799729238e+00,5.764973393839188276e+00,5.292747384471530774e-04
5.650000000000003908e-01,-9.222663439087585013e-01,3.957280993776860489e-01,2.477578194080962692e+00,5.749629942565772645e+00,5.302131688266947850e-04
5.660000000000003917e-01,-9.197707711319919044e-01,4.014699638157873673e-01,2.513551288660243355e+00,5.734061480813677392e+00,5.311515992061951845e-04
5.670000000000003926e-01,-9.172392737056308532e-01,4.071961475317377732e-01,2.549427260966327768e+00,5.718268597055872426e+00,5.320900295856541675e-04
5.680000000000003935e-01,-9.146719494482747903e-01,4.129064264013331265e-01,2.585204718935462331e+00,5.702251888319530337e+00,5.330284599650717339e-04
5.690000000000003944e-01,-9.120688975688119315e-01,4.186005769016654110e-01,2.620882274062548145e+00,5.686011960166514001e+00,5.339668903444476670e-04
5.700000000000003952e-01,-9.094302186628350215e-01,4.242783761196475822e-01,2.656458541452215716e+00,5.669549426673579973e+00,5.349053207237820752e-04
5.710000000000003961e-01,-9.067560147090059086e-01,4.299396017605184861e-01,2.691932139869809504e+00,5.652864910412285226e+00,5.358437511030747415e-04
5.720000000000003970e-01,-9.040463890653696044e-01,4.355840321563274053e-01,2.727301691792275218e+00,5.635959042428610566e+00,5.367821814823256661e-04
5.730000000000003979e-01,-9.013014464656172731e-01,4.412114462743981780e-01,2.762565823458956515e+00,5.618832462222291824e+00,5.377206118615347405e-04
5.740000000000003988e-01,-8.985212930152982613e-01,4.468216237257726098e-01,2.797723164922293115e+00,5.601485817725858851e+00,5.386590422407018562e-04
5.750000000000003997e-01,-8.957060361879819466e-01,4.524143447736325707e-01,2.832772350098421210e+00,5.583919765283392067e+00,5.395974726198270134e-04
5.760000000000004006e-01,-8.928557848213687365e-01,4.579893903417007750e-01,2.867712016817674847e+00,5.566134969628983242e+00,5.405359029989101035e-04
5.770000000000004015e-01,-8.899706491133504427e-01,4.635465420226200228e-01,2.902540806874988721e+00,5.548132103864912068e+00,5.414743333779511265e-04
5.780000000000004023e-01,-8.870507406180206944e-01,4.690855820863102377e-01,2.937257366080194831e+00,5.529911849439532290e+00,5.424127637569499741e-04
5.790000000000004032e-01,-8.840961722416350588e-01,4.746062934883034101e-01,2.971860344308219659e+00,5.511474896124869183e+00,5.433511941359065378e-04
5.800000000000004041e-01,-8.811070582385206462e-01,4.801084598780560042e-01,3.006348395549173436e+00,5.492821941993931034e+00,5.442896245148207092e-04
5.810000000000004050e-01,-8.780835142069360888e-01,4.855918656072383266e-01,3.040720177958334602e+00,5.473953693397731080e+00,5.452280548936924882e-04
5.820000000000004059e-01,-8.750256570848814475e-01,4.910562957380011362e-01,3.074974353906025470e+00,5.454870864942019892e+00,5.461664852725217666e-04
5.830000000000004068e-01,-8.719336051458579373e-01,4.965015360512184395e-01,3.109109590027378633e+00,5.435574179463736222e+00,5.471049156513084358e-04
5.840000000000004077e-01,-8.688074779945788029e-01,5.019273730547068046e-01,3.143124557271992359e+00,5.416064368007162955e+00,5.480433460300524959e-04
5.850000000000004086e-01,-8.656473965626296785e-01,5.073335939914208614e-01,3.177017930953473179e+00,5.396342169799802413e+00,5.489817764087538384e-04
5.860000000000004095e-01,-8.624534831040799876e-01,5.127199868476240985e-01,3.210788390798865688e+00,5.376408332227962106e+00,5.499202067874123549e-04
5.870000000000004103e-01,-8.592258611910448263e-01,5.180863403610354023e-01,3.244434620997965091e+00,5.356263610812055376e+00,5.508586371660280454e-04
5.880000000000004112e-01,-8.559646557091977748e-01,5.234324440289507274e-01,3.277955310252514298e+00,5.335908769181614275e+00,5.517970675446008015e-04
5.890000000000004121e-01,-8.526699928532339712e-01,5.287580881163397306e-01,3.311349151825282444e+00,5.315344579050016449e+00,5.527354979231305148e-04
5.900000000000004130e-01,-8.493420001222851123e-01,5.340630636639165374e-01,3.344614843589023057e+00,5.294571820188928690e+00,5.536739283016171853e-04
5.910000000000004139e-01,-8.459808063152847168e-01,5.393471624961855282e-01,3.377751088075309216e+00,5.273591280402462722e+00,5.546123586800607045e-04
5.920000000000004148e-01,-8.425865415262849822e-01,5.446101772294603682e-01,3.410756592523249253e+00,5.252403755501047655e+00,5.555507890584609641e-04
5.930000000000004157e-01,-8.391593371397250145e-01,5.498519012798575023e-01,3.443630068928074106e+00,5.231010049275016449e+00,5.564892194368179640e-04
5.940000000000004166e-01,-8.356993258256504298e-01,5.550721288712623380e-01,3.476370234089602107e+00,5.209410973467907269e+00,5.574276498151315958e-04
5.950000000000004174e-01,-8.322066415348845503e-01,5.602706550432693389e-01,3.508975809660573209e+00,5.187607347749482400e+00,5.583660801934017511e-04
5.960000000000004183e-01,-8.286814194941514167e-01,5.654472756590943616e-01,3.541445522194855311e+00,5.165599999688463839e+00,5.593045105716284299e-04
5.970000000000004192e-01,-8.251237962011506166e-01,5.706017874134601264e-01,3.573778103195520917e+00,5.143389764724981106e+00,5.602429409498115237e-04
5.980000000000004201e-01,-8.215339094195841518e-01,5.757339878404535982e-01,3.605972289162789668e+00,5.120977486142741064e+00,5.611813713279509242e-04
5.990000000000004210e-01,-8.179118981741351213e-01,5.808436753213555015e-01,3.638026821641838549e+00,5.098364015040910857e+00,5.621198017060465230e-04
6.000000000000004219e-01,-8.142579027453993312e-01,5.859306490924416355e-01,3.669940447270476636e+00,5.075550210305721066e+00,5.630582320840983200e-04
6.010000000000004228e-01,-8.105720646647683880e-01,5.909947092527555457e-01,3.701711917826681297e+00,5.052536938581784653e+00,5.639966624621063152e-04
6.020000000000004237e-01,-8.068545267092662732e-01,5.960356567718526621e-01,3.733339990275998943e+00,5.029325074243133464e+00,5.649350928400702918e-04
6.030000000000004245e-01,-8.031054328963379563e-01,6.010532934975149066e-01,3.764823426818803220e+00,5.005915499363976728e+00,5.658735232179902498e-04
6.040000000000004254e-01,-7.993249284785908237e-01,6.060474221634363223e-01,3.796160994937412880e+00,4.982309103689173568e+00,5.668119535958660807e-04
6.050000000000004263e-01,-7.955131599384894781e-01,6.110178463968785056e-01,3.827351467443066202e+00,4.958506784604430173e+00,5.677503839736977847e-04
6.060000000000004272e-01,-7.916702749830033525e-01,6.159643707262968393e-01,3.858393622522751087e+00,4.934509447106210978e+00,5.686888143514852532e-04
6.070000000000004281e-01,-7.877964225382074748e-01,6.208868005889357500e-01,3.889286243785888608e+00,4.910318003771372730e+00,5.696272447292283778e-04
6.080000000000004290e-01,-7.838917527438369337e-01,6.257849423383942122e-01,3.920028120310867781e+00,4.885933374726518785e+00,5.705656751069270501e-04
6.090000000000004299e-01,-7.799564169477944953e-01,6.306586032521594998e-01,3.950618046691432905e+00,4.861356487617075395e+00,5.715041054845812702e-04
6.100000000000004308e-01,-7.759905677006123659e-01,6.355075915391109609e-01,3.981054823082918137e+00,4.836588277576084671e+00,5.724425358621909295e-04
